Date,stock_id,price,ATR_14d,MA_Crossover_10_50,Mean_Reversion_20d,Normalized_BBW_20d_2std,Stochastic_Oscillator_14d,Volume_Momentum_50d
2022-09-26,0101.HK,11.202322006225586,0.262831966249274,0.09323280334472628,0.13293118476867605,0.08855053368599519,31.153284877750767,1068073.0
2022-09-27,0101.HK,11.356717109680176,0.268565605421792,0.06732786178588945,-0.008690595626831055,0.08629692868301736,47.89967625727096,1274574.0
2022-09-28,0101.HK,10.876374244689941,0.2959463200858242,0.013311786651611257,0.46040844917297363,0.09221674834620454,3.4482794317003655,285410.0
2022-09-29,0101.HK,10.979305267333984,0.30544152872781194,-0.020145797729492543,0.3530724048614502,0.09418136813894461,13.793131469665918,838151.0
2022-09-30,0101.HK,11.047924995422363,0.30200476159308437,-0.07309999465942418,0.2800941467285156,0.09565582417615073,20.689603648073746,-471328.0
2022-10-03,0101.HK,11.065079689025879,0.3098418738330224,-0.11035039901733512,0.2569002628326409,0.09734700506811746,23.72880878656929,-3196314.0
2022-10-05,0101.HK,11.47680377960205,0.3207952485481371,-0.11707862854003892,-0.1309693813323971,0.09401914954650042,64.40682357975867,-2375301.0
2022-10-06,0101.HK,11.665511131286621,0.31993791926335813,-0.1032484245300278,-0.2889253139495853,0.09362778190141705,83.05096080443822,888018.0
2022-10-07,0101.HK,11.459648132324219,0.3277194598422897,-0.08496269226074205,-0.06175789833068812,0.0891996120684761,62.711859185574696,3349927.0
2022-10-10,0101.HK,11.322407722473145,0.32146601931576646,-0.06982538223266666,0.07977132797241282,0.0884119406818321,52.7273496873827,1573043.0
2022-10-11,0101.HK,11.082235336303711,0.3181100664621073,-0.06182350158691463,0.30278859138488734,0.0919975981401977,27.27277429618098,6636280.0
2022-10-12,0101.HK,11.150856018066406,0.3113177271924275,-0.07730957031250085,0.20586185455322337,0.08966452019676154,38.00002937142069,1224105.0
2022-10-13,0101.HK,11.133700370788574,0.3074612901115278,-0.04816452026367202,0.1998579502105713,0.08916385597398,35.99997309990217,-2080919.0
2022-10-14,0101.HK,11.168010711669922,0.3051057082993293,-0.02656774520873917,0.1492502212524407,0.08915835448995779,39.99997446075724,-823060.0
2022-10-17,0101.HK,11.168010711669922,0.29679151546581767,-0.008786869049071555,0.12265968322753906,0.08410501993339776,39.99997446075724,1857240.0
2022-10-18,0101.HK,11.219476699829102,0.30867707686252077,0.014780330657959695,0.051465320587158914,0.07992022285675242,46.00003209313081,4345393.0
2022-10-19,0101.HK,11.168010711669922,0.3135868583195074,-0.009988212585449574,0.07891407012939489,0.07389186556911449,39.99997446075724,-755164.0
2022-10-20,0101.HK,11.0136137008667,0.31446982989943323,-0.06496389389038093,0.2032895565032966,0.06950463631321745,21.999912745818467,1027002.0
2022-10-21,0101.HK,10.550424575805664,0.3275433864986215,-0.14216211318969663,0.6235907554626472,0.08584301314830267,2.941172173813776,-497335.0
2022-10-24,0101.HK,9.7612886428833,0.36786648897525875,-0.265721073150635,1.332097434997559,0.141316865844867,5.084744141749381,5343452.0
2022-10-25,0101.HK,9.726978302001953,0.3685484008467012,-0.36936145782470753,1.292640590667725,0.17985949535458895,12.977111037603406,2569569.0
2022-10-26,0101.HK,9.092236518859863,0.419421760911075,-0.5330124282836923,1.8141583442687992,0.23812600312732587,11.11113156985149,15931762.0
2022-10-27,0101.HK,9.229477882385254,0.42254803216082765,-0.6832916069030759,1.5945721626281735,0.2771296553035408,16.774210899057884,8186766.0
2022-10-28,0101.HK,8.852065086364746,0.43647927025969435,-0.8665179443359374,1.865622949600219,0.3240457445561852,2.580695879250062,3030130.0
2022-10-31,0101.HK,8.466073036193848,0.44267598141471237,-1.0799467277526844,2.122522401809693,0.3772764384238468,4.407709291322269,9212724.0
2022-11-01,0101.HK,8.543272018432617,0.4312748506673975,-1.2947153663635245,1.919233036041259,0.416867666314955,6.887072122286162,3898922.0
2022-11-02,0101.HK,8.431761741638184,0.4421321740284908,-1.5095352554321284,1.8784912109375007,0.4469847502417919,13.54679641726785,7214883.0
2022-11-03,0101.HK,8.783442497253418,0.45098846152474614,-1.6841655158996574,1.3827070236206058,0.45403108781451096,23.645312381641705,5978460.0
2022-11-04,0101.HK,9.229477882385254,0.4665643662285705,-1.7828861808776857,0.8251631259918213,0.44949058350862514,36.453222355417836,3546689.0
2022-11-07,0101.HK,9.486804962158203,0.4712247632656094,-1.7827839851379395,0.4760559082031257,0.4398317811195972,44.27862616949631,1199435.0
2022-11-08,0101.HK,9.726978302001953,0.46329860276263174,-1.7546216392517096,0.16811971664428782,0.43014282739174425,55.37640446584049,1127894.0
2022-11-09,0101.HK,9.538270950317383,0.4657415371002834,-1.6787586021423344,0.2761978149414066,0.4174513381056222,51.685431997378416,2122711.0
2022-11-10,0101.HK,9.555425643920898,0.4508548270726192,-1.6152473258972169,0.18012938499450648,0.40140880622936187,62.83783017803687,-341983.0
2022-11-11,0101.HK,10.413185119628906,0.4860462542229815,-1.4460509109497064,-0.7153713703155518,0.38453741186183155,96.6216429099314,5045538.0
2022-11-14,0101.HK,10.80775260925293,0.5040194081687893,-1.205336093902588,-1.1279517650604252,0.3741759368125895,89.2473244104945,2291346.0
2022-11-15,0101.HK,11.288097381591797,0.5035537596126055,-0.932898235321046,-1.6048655033111565,0.3766249620921458,99.48716796968661,3083235.0
2022-11-16,0101.HK,11.391027450561523,0.5080228509749296,-0.6447979164123545,-1.696644735336303,0.3845487174303808,91.74310725370125,6351500.0
2022-11-17,0101.HK,11.099390029907227,0.49624291509196045,-0.41418130874633796,-1.4007184982299812,0.3870860778306691,83.94495298206165,5269995.0
2022-11-18,0101.HK,11.030770301818848,0.4902058759252264,-0.23399627685546953,-1.308081483840942,0.39791749457886033,82.11011565387993,3394154.0
2022-11-21,0101.HK,10.996459007263184,0.4784731839891609,-0.07822742462158061,-1.2120116710662838,0.41222981066354214,81.19265873904216,-146457.0
2022-11-22,0101.HK,10.859217643737793,0.4761561432785747,0.046318912506102095,-1.018158340454102,0.4212386639284484,75.25251888364974,909763.0
2022-11-23,0101.HK,10.96214771270752,0.4593001349250173,0.20380317687988203,-1.0275928497314446,0.422570200447205,75.14446478560464,-1939666.0
2022-11-24,0101.HK,11.168010711669922,0.4497749947153454,0.37363929748535263,-1.1365292072296143,0.4267676820918738,79.19462890248629,-1239298.0
2022-11-25,0101.HK,11.391027450561523,0.4409302221896934,0.4734821510314937,-1.232597827911377,0.42273970180766746,87.14283161233038,-1485948.0
2022-11-28,0101.HK,11.099390029907227,0.44619620035669966,0.5146545219421395,-0.8092945575714108,0.3945518888370478,74.99998494298991,-995183.0
2022-11-29,0101.HK,11.545425415039062,0.4461847135549237,0.5417597007751453,-1.1052222728729255,0.3692498426774321,93.52522255521914,2775835.0
2022-11-30,0101.HK,12.334562301635742,0.48783649236784293,0.6223890495300299,-1.699219131469727,0.3498615472549894,99.99999999999999,22499421.0
2022-12-01,0101.HK,12.368873596191406,0.4873013247018254,0.7342408180236824,-1.554258871078492,0.3327082427779401,97.1962877660305,4718832.0
2022-12-02,0101.HK,11.888527870178223,0.5051849248855159,0.8104096794128424,-0.9409606456756592,0.30981767344234545,62.26415208287817,6126593.0
2022-12-05,0101.HK,12.368873596191406,0.5083121672624268,0.9277511405944825,-1.2772029399871823,0.2998130303332617,88.67930277142395,8016121.0
2022-12-06,0101.HK,12.57473373413086,0.5148920490349991,1.0718545150756835,-1.3406753063201897,0.29524114013361347,98.1481496588026,897780.0
2022-12-07,0101.HK,12.265941619873047,0.5136497353867387,1.1840494155883778,-0.895499658584594,0.2662150109817712,75.86209272476209,1551108.0
2022-12-08,0101.HK,12.368873596191406,0.5002424844104822,1.274285717010498,-0.8577592372894287,0.22810740060649007,81.03455656359195,2248426.0
2022-12-09,0101.HK,12.866372108459473,0.5282300522001367,1.3840788459777844,-1.2325984001159664,0.2302109760111343,91.11112004346879,5458306.0
2022-12-12,0101.HK,12.540424346923828,0.5346126278594627,1.4983322906494134,-0.8200170516967766,0.22836974300371013,76.86569984788474,363999.0
2022-12-13,0101.HK,12.797750473022461,0.5197080233583319,1.5889113807678221,-1.0018605232238773,0.238099021113054,87.49996122851648,4268043.0
2022-12-14,0101.HK,12.694820404052734,0.5119949020514225,1.6005768585205082,-0.8337408065795895,0.24375548055578916,82.81250148996048,7633042.0
2022-12-15,0101.HK,12.780596733093262,0.5023819849447204,1.6194474601745608,-0.8354568004608147,0.2435474289286375,86.71877584616304,805134.0
2022-12-16,0101.HK,12.780596733093262,0.4959063816981989,1.6822353744506842,-0.7479654788970951,0.23824845758983415,84.54548042723037,1853619.0
2022-12-19,0101.HK,12.9521484375,0.4862172465555782,1.7079680442810048,-0.8217327117919915,0.23119436755521708,93.20392148771629,-3886774.0
2022-12-20,0101.HK,12.660510063171387,0.47967092668792916,1.6849801826477062,-0.44002971649169886,0.2102939184272319,66.6666563953456,-7153954.0
2022-12-21,0101.HK,12.523269653320312,0.48216980556890404,1.6832647132873522,-0.224733209609985,0.18622673498612285,55.55561130145045,-5707250.0
2022-12-22,0101.HK,12.626199722290039,0.4673349286650436,1.679147338867189,-0.25475382804870605,0.16506506160548368,58.06453471378453,-1288095.0
2022-12-23,0101.HK,12.694820404052734,0.449883670093073,1.6314559745788575,-0.2581848621368401,0.14776596110572432,64.51614892179612,-1755860.0
2022-12-28,0101.HK,13.175165176391602,0.458186330544664,1.6547869682311998,-0.63474087715149,0.11690287649721652,92.06346616132248,-752553.0
2022-12-29,0101.HK,13.037923812866211,0.44261389580035726,1.642435359954833,-0.42287459373474157,0.09479762518853421,79.36505522885699,-3076080.0
2022-12-30,0101.HK,13.08938980102539,0.42815377435614776,1.6434647178649904,-0.43659920692443777,0.09773892214076281,82.81255558960488,750239.0
2023-01-03,0101.HK,13.518268585205078,0.45883980093803195,1.6671388053894045,-0.8080082416534431,0.11227971381590077,98.43753793263828,-357082.0
2023-01-04,0101.HK,13.518268585205078,0.4444460144091173,1.6815491104125986,-0.7265212059020989,0.10792616872447755,90.00003766972087,-373349.0
2023-01-05,0101.HK,13.29525089263916,0.4421086923770556,1.6451801109313955,-0.4571846485137936,0.10828923765797217,69.44444641719228,-3739632.0
2023-01-06,0101.HK,13.226630210876465,0.42645930766654144,1.6317990875244135,-0.35596914291381765,0.1094268281034322,63.88888333185428,-605901.0
2023-01-09,0101.HK,12.797750473022461,0.4499141571153759,1.585136890411377,0.0995010375976566,0.10014447452672089,29.166575443528266,-9133995.0
2023-01-10,0101.HK,12.917837142944336,0.4300311653015489,1.5405334472656254,0.00686254501342809,0.09222336952278924,38.88884944783326,-2557698.0
2023-01-11,0101.HK,12.50611400604248,0.42994878741328246,1.4485818290710437,0.4005727767944336,0.09677108162244927,5.555548145732204,-1990925.0
2023-01-12,0101.HK,12.55757999420166,0.4139426300256956,1.304993171691894,0.3499645709991448,0.09644320156584855,13.333393133213011,-7384578.0
2023-01-13,0101.HK,12.71197509765625,0.39785431343359773,1.1890242385864251,0.19128069877624476,0.09714985223346499,25.3332948325057,-4396211.0
2023-01-16,0101.HK,12.643354415893555,0.3963942346586527,1.0601888465881348,0.25732808113098216,0.09779135896440394,19.999955774036284,-8175992.0
2023-01-17,0101.HK,12.71197509765625,0.3827847716698348,0.9009888458251964,0.18527631759643626,0.09835813319784621,25.3332948325057,-6051905.0
2023-01-18,0101.HK,12.729130744934082,0.37382354525726175,0.7520820045471179,0.16554737091064453,0.09875090549467293,26.666666657877553,-6519716.0
2023-01-19,0101.HK,12.84921646118164,0.36917853859106575,0.6402303314208986,0.040315055847168324,0.0987450251660477,35.99997294944453,-1911117.0
2023-01-20,0101.HK,12.866372108459473,0.36363992145422197,0.5414166450500488,0.033452510833740234,0.09727068522589773,37.33334477481638,-233604.0
2023-01-26,0101.HK,13.140853881835938,0.3658491242267997,0.5036753273010266,-0.21015005111694407,0.09433378174057819,58.666626887185046,333873.0
2023-01-27,0101.HK,13.329561233520508,0.3629990571930365,0.46936502456664897,-0.3636893272399906,0.09517971135282098,73.33334635873044,2138644.0
2023-01-30,0101.HK,13.363871574401855,0.36525403680541413,0.49612705230712884,-0.3645471096038815,0.09656261807258647,74.99998675098992,-6976062.0
2023-01-31,0101.HK,12.660510063171387,0.41146123736344503,0.4693649101257318,0.3130816459655765,0.09856342229346145,21.052617800353687,1900179.0
2023-02-01,0101.HK,13.020769119262695,0.40780393870114956,0.4655908775329589,-0.0480351448059082,0.09852099964922258,48.68425232463398,-1543276.0
2023-02-02,0101.HK,13.381027221679688,0.41543608667457255,0.4995581626892083,-0.39371137619018626,0.10211617986874834,76.3158137027165,-5266138.0
2023-02-03,0101.HK,13.74128532409668,0.4188469490193708,0.5496512794494617,-0.7428186416625984,0.10874585403439029,92.94123392113848,1383482.0
2023-02-06,0101.HK,13.381027221679688,0.4269157657813233,0.5678357887268071,-0.3894226074218743,0.10590360692453443,65.38469076999328,-1538580.0
2023-02-07,0101.HK,13.552579879760742,0.4184784011590917,0.5870497131347658,-0.5481088161468506,0.11083678591185402,78.20528686444702,1318168.0
2023-02-08,0101.HK,13.535422325134277,0.40084076200857854,0.6004306411743165,-0.5155116558074955,0.11570323576736233,76.92305620538896,-21398.0
2023-02-09,0101.HK,13.655509948730469,0.3905897642316708,0.59802900314331,-0.5927113056182858,0.12193465427369879,85.89753048804414,4343750.0
2023-02-10,0101.HK,13.706974983215332,0.3859725679641764,0.584991092681884,-0.6047194480896003,0.12867938790772346,86.41969013151757,-877720.0
2023-02-13,0101.HK,13.415337562561035,0.393938812774857,0.5496514892578137,-0.2676208496093757,0.12242938056065386,65.43208039480625,920867.0
2023-02-14,0101.HK,13.552579879760742,0.389082341713674,0.5897946739196769,-0.3551131725311283,0.11724134037940669,75.30868740321814,-2688720.0
2023-02-15,0101.HK,13.535422325134277,0.38212196453250563,0.6014600563049317,-0.29678325653076243,0.1136377368756304,74.0739485287326,146837.0
2023-02-16,0101.HK,13.74128532409668,0.3952646972157144,0.6093514060974119,-0.44774971008300746,0.1097051096638699,85.71430041805058,-18010597.0
